id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_json,game_json_url,game_date_time,game_date,PBP,team_box,player_box
264000018,s:40~l:41~e:264000018~c:264000018,2006-03-19T19:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-19T19:30Z,event,WASHINGTON DC REGIONAL AT PHILADELPHIA,,,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,87,TRUE,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,83,FALSE,264000018,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000018.json,2006-03-19T19:30:00Z,2006-03-19,TRUE,TRUE,TRUE
264000025,s:40~l:41~e:264000025~c:264000025,2006-03-19T19:20Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-19T19:20Z,event,WASHINGTON DC REGIONAL AT DAYTON OH,,,2039,UD Arena,Dayton,OH,13409,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,7bafd4,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,60,FALSE,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,65,TRUE,264000025,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000025.json,2006-03-19T19:20:00Z,2006-03-19,TRUE,TRUE,TRUE
264000003,s:40~l:41~e:264000003~c:264000003,2006-03-19T19:15Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-19T19:15Z,event,OAKLAND REGIONAL AT DALLAS,,,516,American Airlines Center,Dallas,TX,19200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,72,TRUE,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,56,FALSE,264000003,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000003.json,2006-03-19T19:15:00Z,2006-03-19,TRUE,TRUE,TRUE
264000006,s:40~l:41~e:264000006~c:264000006,2006-03-19T17:10Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-19T17:10Z,event,OAKLAND REGIONAL AT AUBURN HILLS MI,,,3419,The Palace of Auburn Hills,Auburn Hills,MI,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pitt,003263,231f20,TRUE,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,66,FALSE,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,72,TRUE,264000006,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000006.json,2006-03-19T17:10:00Z,2006-03-19,TRUE,TRUE,TRUE
264000010,s:40~l:41~e:264000010~c:264000010,2006-03-19T01:10Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-19T01:10Z,event,ATLANTA REGIONAL AT SALT LAKE CITY UT,,,2196,Jon M. Huntsman Center,Salt Lake City,UT,15000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,90,TRUE,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,80,FALSE,264000010,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000010.json,2006-03-19T01:10:00Z,2006-03-18,TRUE,TRUE,TRUE
264000013,s:40~l:41~e:264000013~c:264000013,2006-03-19T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-19T01:00Z,event,OAKLAND REGIONAL AT SAN DIEGO CA,,,2111,Viejas Arena,San Diego,CA,12414,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,62,TRUE,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,9e1632,ffffff,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,59,FALSE,264000013,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000013.json,2006-03-19T01:00:00Z,2006-03-18,TRUE,TRUE,TRUE
264000052,s:40~l:41~e:264000052~c:264000052,2006-03-18T22:50Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T22:50Z,event,ATLANTA REGIONAL AT JACKSONVILLE FL,,,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,58,TRUE,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,57,FALSE,264000052,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000052.json,2006-03-18T22:50:00Z,2006-03-18,TRUE,TRUE,TRUE
264000037,s:40~l:41~e:264000037~c:264000037,2006-03-18T22:40Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T22:40Z,event,MINNEAPOLIS REGIONAL AT SALT LAKE CITY,,,2196,Jon M. Huntsman Center,Salt Lake City,UT,15000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,69,TRUE,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,56,FALSE,264000037,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000037.json,2006-03-18T22:40:00Z,2006-03-18,TRUE,TRUE,TRUE
264000021,s:40~l:41~e:264000021~c:264000021,2006-03-18T22:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T22:30Z,event,WASHINGTON DC REGIONAL AT SAN DIEGO,,,2111,Viejas Arena,San Diego,CA,12414,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,64,FALSE,264,s:40~l:41~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,33006f,e8d3a2,TRUE,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,67,TRUE,264000021,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000021.json,2006-03-18T22:30:00Z,2006-03-18,TRUE,TRUE,TRUE
264000028,s:40~l:41~e:264000028~c:264000028,2006-03-18T20:40Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T20:40Z,event,WASHINGTON DC REGIONAL AT GREENSBORO NC,,,349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,ff8200,ffffff,TRUE,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,73,FALSE,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita St,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,80,TRUE,264000028,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000028.json,2006-03-18T20:40:00Z,2006-03-18,TRUE,TRUE,TRUE
264000041,s:40~l:41~e:264000041~c:264000041,2006-03-18T20:20Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T20:20Z,event,MINNEAPOLIS REGIONAL AT JACKSONVILLE FL,,,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021a5,fa4616,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,82,TRUE,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,60,FALSE,264000041,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000041.json,2006-03-18T20:20:00Z,2006-03-18,TRUE,TRUE,TRUE
264000049,s:40~l:41~e:264000049~c:264000049,2006-03-18T18:10Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T18:10Z,event,ATLANTA REGIONAL AT GREENSBORO NC,,,349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,74,TRUE,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,61,FALSE,264000049,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000049.json,2006-03-18T18:10:00Z,2006-03-18,TRUE,TRUE,TRUE
264000017,s:40~l:41~e:264000017~c:264000017,2006-03-18T02:45Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T02:45Z,event,WASHINGTON DC REGIONAL AT PHILADELPHIA,,,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,69,TRUE,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,64,FALSE,264000017,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000017.json,2006-03-18T02:45:00Z,2006-03-17,TRUE,TRUE,TRUE
264000058,s:40~l:41~e:264000058~c:264000058,2006-03-18T02:40Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T02:40Z,event,ATLANTA REGIONAL AT DALLAS,,,516,American Airlines Center,Dallas,TX,19200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,60,TRUE,219,s:40~l:41~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Penn,082A74,a6163d,TRUE,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,52,FALSE,264000058,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000058.json,2006-03-18T02:40:00Z,2006-03-17,TRUE,TRUE,TRUE
264000024,s:40~l:41~e:264000024~c:264000024,2006-03-18T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T02:30Z,event,WASHINGTON DC REGIONAL AT DAYTON OH,,,2039,UD Arena,Dayton,OH,13409,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,7bafd4,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,69,TRUE,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray St,002148,000e00,TRUE,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,18,65,FALSE,264000024,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000024.json,2006-03-18T02:30:00Z,2006-03-17,TRUE,TRUE,TRUE
264000005,s:40~l:41~e:264000005~c:264000005,2006-03-18T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T02:30Z,event,OAKLAND REGIONAL AT AUBURN HILLS MI,,,3419,The Palace of Auburn Hills,Auburn Hills,MI,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,73,FALSE,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,77,TRUE,264000005,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000005.json,2006-03-18T02:30:00Z,2006-03-17,TRUE,TRUE,TRUE
264000016,s:40~l:41~e:264000016~c:264000016,2006-03-18T00:25Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T00:25Z,event,WASHINGTON DC REGIONAL AT PHILADELPHIA,,,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,72,TRUE,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,59,FALSE,264000016,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000016.json,2006-03-18T00:25:00Z,2006-03-17,TRUE,TRUE,TRUE
264000057,s:40~l:41~e:264000057~c:264000057,2006-03-18T00:20Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T00:20Z,event,ATLANTA REGIONAL AT DALLAS,,,516,American Airlines Center,Dallas,TX,19200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,52,FALSE,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,58,TRUE,264000057,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000057.json,2006-03-18T00:20:00Z,2006-03-17,TRUE,TRUE,TRUE
264000023,s:40~l:41~e:264000023~c:264000023,2006-03-18T00:10Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T00:10Z,event,WASHINGTON DC REGIONAL AT DAYTON OH,,,2039,UD Arena,Dayton,OH,13409,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,65,FALSE,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,75,TRUE,264000023,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000023.json,2006-03-18T00:10:00Z,2006-03-17,TRUE,TRUE,TRUE
264000004,s:40~l:41~e:264000004~c:264000004,2006-03-18T00:10Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-18T00:10Z,event,OAKLAND REGIONAL AT AUBURN HILLS MI,,,3419,The Palace of Auburn Hills,Auburn Hills,MI,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pitt,003263,231f20,TRUE,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,79,TRUE,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,64,FALSE,264000004,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000004.json,2006-03-18T00:10:00Z,2006-03-17,TRUE,TRUE,TRUE
264000032,s:40~l:41~e:264000032~c:264000032,2006-03-17T19:50Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T19:50Z,event,MINNEAPOLIS REGIONAL AT PHILADELPHIA,,,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,00205b,13b5ea,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,58,TRUE,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,45,FALSE,264000032,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000032.json,2006-03-17T19:50:00Z,2006-03-17,TRUE,TRUE,TRUE
264000001,s:40~l:41~e:264000001~c:264000001,2006-03-17T19:50Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T19:50Z,event,OAKLAND REGIONAL AT DALLAS,,,516,American Airlines Center,Dallas,TX,19200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,94,TRUE,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002462,dac792,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,78,FALSE,264000001,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000001.json,2006-03-17T19:50:00Z,2006-03-17,TRUE,TRUE,TRUE
264000054,s:40~l:41~e:264000054~c:264000054,2006-03-17T19:45Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T19:45Z,event,ATLANTA REGIONAL AT AUBURN HILLS MI,,,3419,The Palace of Auburn Hills,Auburn Hills,MI,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,64,TRUE,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,S Illinois,85283D,c2c3c0,TRUE,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,46,FALSE,264000054,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000054.json,2006-03-17T19:45:00Z,2006-03-17,TRUE,TRUE,TRUE
264000042,s:40~l:41~e:264000042~c:264000042,2006-03-17T19:35Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T19:35Z,event,MINNEAPOLIS REGIONAL AT DAYTON OH,,,2039,UD Arena,Dayton,OH,13409,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,54,TRUE,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,49,FALSE,264000042,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000042.json,2006-03-17T19:35:00Z,2006-03-17,TRUE,TRUE,TRUE
264000033,s:40~l:41~e:264000033~c:264000033,2006-03-17T17:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T17:30Z,event,MINNEAPOLIS REGIONAL AT PHILADELPHIA,,,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,0c234b,ab0520,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,94,TRUE,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,75,FALSE,264000033,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000033.json,2006-03-17T17:30:00Z,2006-03-17,TRUE,TRUE,TRUE
264000002,s:40~l:41~e:264000002~c:264000002,2006-03-17T17:30Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T17:30Z,event,OAKLAND REGIONAL AT DALLAS,,,516,American Airlines Center,Dallas,TX,19200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,a41f35,222222,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,55,FALSE,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,59,TRUE,264000002,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000002.json,2006-03-17T17:30:00Z,2006-03-17,TRUE,TRUE,TRUE
264000055,s:40~l:41~e:264000055~c:264000055,2006-03-17T17:25Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T17:25Z,event,ATLANTA REGIONAL AT AUBURN HILLS MI,,,3419,The Palace of Auburn Hills,Auburn Hills,MI,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,63,FALSE,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,N'Western St,492F91,ed6118,TRUE,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,64,TRUE,264000055,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000055.json,2006-03-17T17:25:00Z,2006-03-17,TRUE,TRUE,TRUE
264000043,s:40~l:41~e:264000043~c:264000043,2006-03-17T17:15Z,0,TRUE,FALSE,FALSE,FALSE,2006-03-17T17:15Z,event,MINNEAPOLIS REGIONAL AT DAYTON OH,,,2039,UD Arena,Dayton,OH,13409,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,70,TRUE,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,62,FALSE,264000043,2006,3,,,,,,22,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/264000043.json,2006-03-17T17:15:00Z,2006-03-17,TRUE,TRUE,TRUE
